date,city,source_name,predicted_tmax,actual_tmax,absolute_error
2026-02-20,tx,open-meteo,80.8000,68.0,12.8000
2026-02-20,tx,tomorrow,66.1500,68.0,1.8500
2026-02-20,tx,visual-crossing,67.9000,68.0,0.1000
2026-02-20,tx,weatherapi,71.1000,68.0,3.1000
2026-02-21,fl,consensus,79.1794,84.0,4.8206
2026-02-21,fl,open-meteo,80.0000,84.0,4.0000
2026-02-21,fl,tomorrow,80.4900,84.0,3.5100
2026-02-21,fl,visual-crossing,78.0000,84.0,6.0000
2026-02-21,fl,weatherapi,85.3000,84.0,1.3000
2026-02-21,il,consensus,33.6712,29.0,4.6712
2026-02-21,il,open-meteo,32.7000,29.0,3.7000
2026-02-21,il,tomorrow,32.7600,29.0,3.7600
2026-02-21,il,visual-crossing,34.1000,29.0,5.1000
2026-02-21,il,weatherapi,34.7000,29.0,5.7000
2026-02-21,ny,consensus,45.3717,46.0,0.6283
2026-02-21,ny,open-meteo,44.9000,46.0,1.1000
2026-02-21,ny,tomorrow,45.1900,46.0,0.8100
2026-02-21,ny,visual-crossing,45.9000,46.0,0.1000
2026-02-21,ny,weatherapi,43.9000,46.0,2.1000
2026-02-21,tx,consensus,72.4449,74.0,1.5551
2026-02-21,tx,open-meteo,69.2000,74.0,4.8000
2026-02-21,tx,tomorrow,68.6300,74.0,5.3700
2026-02-21,tx,visual-crossing,74.0000,74.0,0.0000
2026-02-21,tx,weatherapi,74.5000,74.0,0.5000
2026-02-22,fl,consensus,83.3100,88.0,4.6900
2026-02-22,fl,open-meteo,87.1000,88.0,0.9000
2026-02-22,fl,tomorrow,87.1500,88.0,0.8500
2026-02-22,fl,visual-crossing,81.1000,88.0,6.9000
2026-02-22,fl,weatherapi,91.4000,88.0,3.4000
2026-02-22,il,consensus,28.2989,27.0,1.2989
2026-02-22,il,open-meteo,28.9000,27.0,1.9000
2026-02-22,il,tomorrow,28.8700,27.0,1.8700
2026-02-22,il,visual-crossing,27.9000,27.0,0.9000
2026-02-22,il,weatherapi,28.8000,27.0,1.8000
2026-02-22,ny,consensus,40.1025,39.0,1.1025
2026-02-22,ny,open-meteo,43.5000,39.0,4.5000
2026-02-22,ny,tomorrow,36.9000,39.0,2.1000
2026-02-22,ny,visual-crossing,38.7000,39.0,0.3000
2026-02-22,ny,weatherapi,37.8000,39.0,1.2000
2026-02-22,tx,consensus,61.9597,63.0,1.0403
2026-02-22,tx,open-meteo,65.3000,63.0,2.3000
2026-02-22,tx,tomorrow,59.9700,63.0,3.0300
2026-02-22,tx,visual-crossing,63.1000,63.0,0.1000
2026-02-22,tx,weatherapi,66.0000,63.0,3.0000
2026-02-23,fl,consensus,64.2124,64.0,0.2124
2026-02-23,fl,open-meteo,74.1000,64.0,10.1000
2026-02-23,fl,tomorrow,64.2400,64.0,0.2400
2026-02-23,fl,visual-crossing,63.1000,64.0,0.9000
2026-02-23,fl,weatherapi,69.3000,64.0,5.3000
2026-02-23,il,consensus,28.2047,29.0,0.7953
2026-02-23,il,open-meteo,28.9000,29.0,0.1000
2026-02-23,il,tomorrow,28.4200,29.0,0.5800
2026-02-23,il,visual-crossing,27.9000,29.0,1.1000
2026-02-23,il,weatherapi,28.2000,29.0,0.8000
2026-02-23,ny,consensus,34.9114,35.0,0.0886
2026-02-23,ny,open-meteo,34.5000,35.0,0.5000
2026-02-23,ny,tomorrow,35.0400,35.0,0.0400
2026-02-23,ny,visual-crossing,34.1000,35.0,0.9000
2026-02-23,ny,weatherapi,35.8000,35.0,0.8000
2026-02-23,tx,consensus,63.9737,67.0,3.0263
2026-02-23,tx,open-meteo,63.4000,67.0,3.6000
2026-02-23,tx,tomorrow,62.9200,67.0,4.0800
2026-02-23,tx,visual-crossing,65.0000,67.0,2.0000
2026-02-23,tx,weatherapi,68.4000,67.0,1.4000
2026-02-24,fl,consensus,64.0603,67.0,2.9397
2026-02-24,fl,open-meteo,65.5000,67.0,1.5000
2026-02-24,fl,tomorrow,65.5300,67.0,1.4700
2026-02-24,fl,visual-crossing,63.9000,67.0,3.1000
2026-02-24,fl,weatherapi,69.6000,67.0,2.6000
2026-02-24,il,consensus,41.5742,40.0,1.5742
2026-02-24,il,open-meteo,43.2000,40.0,3.2000
2026-02-24,il,tomorrow,43.1100,40.0,3.1100
2026-02-24,il,visual-crossing,40.9000,40.0,0.9000
2026-02-24,il,weatherapi,48.4000,40.0,8.4000
2026-02-24,ny,consensus,30.6091,31.0,0.3909
2026-02-24,ny,open-meteo,34.5000,31.0,3.5000
2026-02-24,ny,tomorrow,27.5000,31.0,3.5000
2026-02-24,ny,visual-crossing,30.1000,31.0,0.9000
2026-02-24,ny,weatherapi,28.2000,31.0,2.8000
2026-02-24,tx,consensus,73.8132,75.0,1.1868
2026-02-24,tx,open-meteo,71.9000,75.0,3.1000
2026-02-24,tx,tomorrow,71.6400,75.0,3.3600
2026-02-24,tx,visual-crossing,74.9000,75.0,0.1000
2026-02-24,tx,weatherapi,78.6000,75.0,3.6000
2026-02-25,fl,consensus,71.9794,72.0,0.0206
2026-02-25,fl,open-meteo,70.5000,72.0,1.5000
2026-02-25,fl,tomorrow,70.4500,72.0,1.5500
2026-02-25,fl,visual-crossing,72.1000,72.0,0.1000
2026-02-25,fl,weatherapi,71.8000,72.0,0.2000
2026-02-25,il,consensus,36.2677,38.0,1.7323
2026-02-25,il,open-meteo,37.1000,38.0,0.9000
2026-02-25,il,tomorrow,37.0600,38.0,0.9400
2026-02-25,il,visual-crossing,36.0000,38.0,2.0000
2026-02-25,il,weatherapi,40.5000,38.0,2.5000
2026-02-25,ny,consensus,40.2099,44.0,3.7901
2026-02-25,ny,open-meteo,40.2000,44.0,3.8000
2026-02-25,ny,tomorrow,39.9900,44.0,4.0100
2026-02-25,ny,visual-crossing,40.0000,44.0,4.0000
2026-02-25,ny,weatherapi,42.6000,44.0,1.4000
2026-02-25,tx,consensus,87.3179,88.0,0.6821
2026-02-25,tx,open-meteo,85.3000,88.0,2.7000
2026-02-25,tx,tomorrow,87.9800,88.0,0.0200
2026-02-25,tx,visual-crossing,87.0000,88.0,1.0000
2026-02-25,tx,weatherapi,92.5000,88.0,4.5000
2026-02-26,fl,consensus,75.0180,79.0,3.9820
2026-02-26,fl,open-meteo,76.5000,79.0,2.5000
2026-02-26,fl,tomorrow,76.4000,79.0,2.6000
2026-02-26,fl,visual-crossing,74.9000,79.0,4.1000
2026-02-26,fl,weatherapi,76.1000,79.0,2.9000
2026-02-26,il,consensus,42.7765,43.0,0.2235
2026-02-26,il,open-meteo,42.3000,43.0,0.7000
2026-02-26,il,tomorrow,42.3000,43.0,0.7000
2026-02-26,il,visual-crossing,43.1000,43.0,0.1000
2026-02-26,il,weatherapi,44.4000,43.0,1.4000
2026-02-26,ny,consensus,41.4271,49.0,7.5729
2026-02-26,ny,open-meteo,41.3000,49.0,7.7000
2026-02-26,ny,tomorrow,40.5000,49.0,8.5000
2026-02-26,ny,visual-crossing,41.9000,49.0,7.1000
2026-02-26,ny,weatherapi,45.0000,49.0,4.0000
2026-02-26,tx,consensus,85.7225,85.0,0.7225
2026-02-26,tx,open-meteo,81.4000,85.0,3.6000
2026-02-26,tx,tomorrow,82.0000,85.0,3.0000
2026-02-26,tx,visual-crossing,87.0000,85.0,2.0000
2026-02-26,tx,weatherapi,89.2000,85.0,4.2000
2026-02-27,fl,consensus,77.1211,83.0,5.8789
2026-02-27,fl,open-meteo,78.5000,83.0,4.5000
2026-02-27,fl,tomorrow,78.5000,83.0,4.5000
2026-02-27,fl,visual-crossing,76.9000,83.0,6.1000
2026-02-27,fl,weatherapi,79.2000,83.0,3.8000
2026-02-27,il,consensus,62.2732,65.0,2.7268
2026-02-27,il,open-meteo,63.2000,65.0,1.8000
2026-02-27,il,tomorrow,63.3000,65.0,1.7000
2026-02-27,il,visual-crossing,62.0000,65.0,3.0000
2026-02-27,il,weatherapi,70.2000,65.0,5.2000
2026-02-27,ny,consensus,40.5339,44.0,3.4661
2026-02-27,ny,open-meteo,40.0000,44.0,4.0000
2026-02-27,ny,tomorrow,38.6000,44.0,5.4000
2026-02-27,ny,visual-crossing,45.9000,44.0,1.9000
2026-02-27,ny,weatherapi,43.0000,44.0,1.0000
2026-02-27,tx,consensus,85.8398,87.0,1.1602
2026-02-27,tx,open-meteo,84.0000,87.0,3.0000
2026-02-27,tx,tomorrow,84.9000,87.0,2.1000
2026-02-27,tx,visual-crossing,85.9000,87.0,1.1000
2026-02-27,tx,weatherapi,90.1000,87.0,3.1000
2026-02-28,fl,consensus,78.4112,87.0,8.5888
2026-02-28,fl,open-meteo,79.9000,87.0,7.1000
2026-02-28,fl,tomorrow,80.1000,87.0,6.9000
2026-02-28,fl,visual-crossing,78.0000,87.0,9.0000
2026-02-28,fl,weatherapi,85.5000,87.0,1.5000
2026-02-28,il,consensus,46.6031,47.0,0.3969
2026-02-28,il,open-meteo,58.9000,47.0,11.9000
2026-02-28,il,tomorrow,38.7000,47.0,8.3000
2026-02-28,il,visual-crossing,47.9000,47.0,0.9000
2026-02-28,il,weatherapi,38.7000,47.0,8.3000
2026-02-28,ny,consensus,47.3174,54.0,6.6826
2026-02-28,ny,open-meteo,49.4000,54.0,4.6000
2026-02-28,ny,tomorrow,49.1000,54.0,4.9000
2026-02-28,ny,visual-crossing,45.9000,54.0,8.1000
2026-02-28,ny,weatherapi,49.1000,54.0,4.9000
2026-02-28,tx,consensus,84.9513,87.0,2.0487
2026-02-28,tx,open-meteo,82.8000,87.0,4.2000
2026-02-28,tx,tomorrow,83.9000,87.0,3.1000
2026-02-28,tx,visual-crossing,85.0000,87.0,2.0000
2026-02-28,tx,weatherapi,89.4000,87.0,2.4000
2026-03-01,fl,consensus,77.2988,84.0,6.7012
2026-03-01,fl,open-meteo,78.1000,84.0,5.9000
2026-03-01,fl,tomorrow,78.0000,84.0,6.0000
2026-03-01,fl,visual-crossing,76.9000,84.0,7.1000
2026-03-01,fl,weatherapi,80.2000,84.0,3.8000
2026-03-01,il,consensus,31.9537,32.0,0.0463
2026-03-01,il,open-meteo,31.7000,32.0,0.3000
2026-03-01,il,tomorrow,31.6000,32.0,0.4000
2026-03-01,il,visual-crossing,31.9000,32.0,0.1000
2026-03-01,il,weatherapi,35.6000,32.0,3.6000
2026-03-01,ny,consensus,41.5265,43.0,1.4735
2026-03-01,ny,open-meteo,43.8000,43.0,0.8000
2026-03-01,ny,tomorrow,39.4000,43.0,3.6000
2026-03-01,ny,visual-crossing,42.3000,43.0,0.7000
2026-03-01,ny,weatherapi,36.0000,43.0,7.0000
2026-03-01,tx,consensus,83.5100,86.0,2.4900
2026-03-01,tx,open-meteo,80.5000,86.0,5.5000
2026-03-01,tx,tomorrow,81.6000,86.0,4.4000
2026-03-01,tx,visual-crossing,83.9000,86.0,2.1000
2026-03-01,tx,weatherapi,86.9000,86.0,0.9000
2026-03-02,fl,consensus,77.3190,82.0,4.6810
2026-03-02,fl,open-meteo,78.6000,82.0,3.4000
2026-03-02,fl,tomorrow,78.6000,82.0,3.4000
2026-03-02,fl,visual-crossing,76.9000,82.0,5.1000
2026-03-02,fl,weatherapi,78.8000,82.0,3.2000
2026-03-02,il,consensus,43.0828,41.0,2.0828
2026-03-02,il,open-meteo,43.4000,41.0,2.4000
2026-03-02,il,tomorrow,42.9000,41.0,1.9000
2026-03-02,il,visual-crossing,43.1000,41.0,2.1000
2026-03-02,il,weatherapi,47.7000,41.0,6.7000
2026-03-02,ny,consensus,33.5654,33.0,0.5654
2026-03-02,ny,open-meteo,35.7000,33.0,2.7000
2026-03-02,ny,tomorrow,35.4000,33.0,2.4000
2026-03-02,ny,visual-crossing,31.0000,33.0,2.0000
2026-03-02,ny,weatherapi,40.1000,33.0,7.1000
2026-03-02,tx,consensus,82.8852,86.0,3.1148
2026-03-02,tx,open-meteo,79.6000,86.0,6.4000
2026-03-02,tx,tomorrow,80.2900,86.0,5.7100
2026-03-02,tx,visual-crossing,83.0000,86.0,3.0000
2026-03-02,tx,weatherapi,86.9000,86.0,0.9000
2026-03-03,fl,consensus,78.4822,83.0,4.5178
2026-03-03,fl,open-meteo,80.0000,83.0,3.0000
2026-03-03,fl,tomorrow,79.9500,83.0,3.0500
2026-03-03,fl,visual-crossing,76.9000,83.0,6.1000
2026-03-03,fl,weatherapi,81.1000,83.0,1.9000
2026-03-03,il,consensus,40.9381,43.0,2.0619
2026-03-03,il,open-meteo,40.1000,43.0,2.9000
2026-03-03,il,tomorrow,40.1000,43.0,2.9000
2026-03-03,il,visual-crossing,40.9000,43.0,2.1000
2026-03-03,il,weatherapi,39.4000,43.0,3.6000
2026-03-03,ny,consensus,38.5375,36.0,2.5375
2026-03-03,ny,open-meteo,36.1000,36.0,0.1000
2026-03-03,ny,tomorrow,39.4700,36.0,3.4700
2026-03-03,ny,visual-crossing,38.9000,36.0,2.9000
2026-03-03,ny,weatherapi,36.7000,36.0,0.7000
2026-03-03,tx,consensus,87.7248,89.0,1.2752
2026-03-03,tx,open-meteo,84.5000,89.0,4.5000
2026-03-03,tx,tomorrow,85.6600,89.0,3.3400
2026-03-03,tx,visual-crossing,88.1000,89.0,0.9000
2026-03-03,tx,weatherapi,89.2000,89.0,0.2000
2026-03-04,fl,consensus,79.2161,81.0,1.7839
2026-03-04,fl,open-meteo,79.8000,81.0,1.2000
2026-03-04,fl,tomorrow,79.8000,81.0,1.2000
2026-03-04,fl,visual-crossing,78.0000,81.0,3.0000
2026-03-04,fl,weatherapi,81.5000,81.0,0.5000
2026-03-04,il,consensus,44.3000,42.0,2.3000
2026-03-04,il,open-meteo,44.6000,42.0,2.6000
2026-03-04,il,tomorrow,44.1300,42.0,2.1300
2026-03-04,il,visual-crossing,44.0000,42.0,2.0000
2026-03-04,il,weatherapi,46.0000,42.0,4.0000
2026-03-04,ny,consensus,49.9811,49.0,0.9811
2026-03-04,ny,open-meteo,52.7000,49.0,3.7000
2026-03-04,ny,tomorrow,52.4800,49.0,3.4800
2026-03-04,ny,visual-crossing,47.0000,49.0,2.0000
2026-03-04,ny,weatherapi,53.4000,49.0,4.4000
2026-03-04,tx,consensus,83.6265,88.0,4.3735
2026-03-04,tx,open-meteo,84.9000,88.0,3.1000
2026-03-04,tx,tomorrow,86.2000,88.0,1.8000
2026-03-04,tx,visual-crossing,83.9000,88.0,4.1000
2026-03-04,tx,weatherapi,81.3000,88.0,6.7000
2026-03-05,fl,consensus,79.3624,84.0,4.6376
2026-03-05,fl,open-meteo,80.4000,84.0,3.6000
2026-03-05,fl,tomorrow,80.3300,84.0,3.6700
2026-03-05,fl,visual-crossing,78.0000,84.0,6.0000
2026-03-05,fl,weatherapi,81.7000,84.0,2.3000
2026-03-05,il,consensus,42.5963,51.0,8.4037
2026-03-05,il,open-meteo,51.1000,51.0,0.1000
2026-03-05,il,tomorrow,50.7900,51.0,0.2100
2026-03-05,il,visual-crossing,40.9000,51.0,10.1000
2026-03-05,il,weatherapi,46.8000,51.0,4.2000
2026-03-05,ny,consensus,44.5329,46.0,1.4671
2026-03-05,ny,open-meteo,44.4000,46.0,1.6000
2026-03-05,ny,tomorrow,43.6000,46.0,2.4000
2026-03-05,ny,visual-crossing,45.7000,46.0,0.3000
2026-03-05,ny,weatherapi,43.3000,46.0,2.7000
2026-03-05,tx,consensus,83.8658,88.0,4.1342
2026-03-05,tx,open-meteo,79.1000,88.0,8.9000
2026-03-05,tx,tomorrow,79.9700,88.0,8.0300
2026-03-05,tx,visual-crossing,85.0000,88.0,3.0000
2026-03-05,tx,weatherapi,84.0000,88.0,4.0000
2026-03-06,fl,consensus,79.9507,84.0,4.0493
2026-03-06,fl,open-meteo,80.5000,84.0,3.5000
2026-03-06,fl,tomorrow,80.5000,84.0,3.5000
2026-03-06,fl,visual-crossing,79.1000,84.0,4.9000
2026-03-06,fl,weatherapi,81.5000,84.0,2.5000
2026-03-06,il,consensus,69.0850,74.0,4.9150
2026-03-06,il,open-meteo,69.1000,74.0,4.9000
2026-03-06,il,tomorrow,68.8600,74.0,5.1400
2026-03-06,il,visual-crossing,69.0000,74.0,5.0000
2026-03-06,il,weatherapi,75.4000,74.0,1.4000
2026-03-06,ny,consensus,41.9503,41.0,0.9503
2026-03-06,ny,open-meteo,40.7000,41.0,0.3000
2026-03-06,ny,tomorrow,40.5300,41.0,0.4700
2026-03-06,ny,visual-crossing,43.1000,41.0,2.1000
2026-03-06,ny,weatherapi,41.9000,41.0,0.9000
2026-03-06,tx,consensus,83.0550,86.0,2.9450
2026-03-06,tx,open-meteo,82.1000,86.0,3.9000
2026-03-06,tx,tomorrow,82.4200,86.0,3.5800
2026-03-06,tx,visual-crossing,83.0000,86.0,3.0000
2026-03-06,tx,weatherapi,83.7000,86.0,2.3000
2026-03-07,fl,consensus,80.2189,83.0,2.7811
2026-03-07,fl,open-meteo,80.2000,83.0,2.8000
2026-03-07,fl,tomorrow,80.2000,83.0,2.8000
2026-03-07,fl,visual-crossing,79.1000,83.0,3.9000
2026-03-07,fl,weatherapi,82.0000,83.0,1.0000
2026-03-07,il,consensus,62.8235,64.0,1.1765
2026-03-07,il,open-meteo,63.4000,64.0,0.6000
2026-03-07,il,tomorrow,61.0000,64.0,3.0000
2026-03-07,il,visual-crossing,63.1000,64.0,0.9000
2026-03-07,il,weatherapi,62.4000,64.0,1.6000
2026-03-07,ny,consensus,47.2687,52.0,4.7313
2026-03-07,ny,open-meteo,46.0000,52.0,6.0000
2026-03-07,ny,tomorrow,45.7200,52.0,6.2800
2026-03-07,ny,visual-crossing,49.0000,52.0,3.0000
2026-03-07,ny,weatherapi,43.7000,52.0,8.3000
2026-03-07,tx,consensus,78.7587,77.0,1.7587
2026-03-07,tx,open-meteo,79.7000,77.0,2.7000
2026-03-07,tx,tomorrow,75.2700,77.0,1.7300
2026-03-07,tx,visual-crossing,81.9000,77.0,4.9000
2026-03-07,tx,weatherapi,77.0000,77.0,0.0000
2026-03-08,fl,consensus,81.4653,84.0,2.5347
2026-03-08,fl,open-meteo,81.4000,84.0,2.6000
2026-03-08,fl,tomorrow,81.4800,84.0,2.5200
2026-03-08,fl,visual-crossing,79.1000,84.0,4.9000
2026-03-08,fl,weatherapi,86.9000,84.0,2.9000
2026-03-08,il,consensus,60.8768,63.0,2.1232
2026-03-08,il,open-meteo,60.4000,63.0,2.6000
2026-03-08,il,tomorrow,60.3500,63.0,2.6500
2026-03-08,il,visual-crossing,61.1000,63.0,1.9000
2026-03-08,il,weatherapi,63.9000,63.0,0.9000
2026-03-08,ny,consensus,66.0964,69.0,2.9036
2026-03-08,ny,open-meteo,66.4000,69.0,2.6000
2026-03-08,ny,tomorrow,66.2200,69.0,2.7800
2026-03-08,ny,visual-crossing,65.9000,69.0,3.1000
2026-03-08,ny,weatherapi,66.2000,69.0,2.8000
2026-03-08,tx,consensus,67.5586,67.0,0.5586
2026-03-08,tx,open-meteo,64.2000,67.0,2.8000
2026-03-08,tx,tomorrow,64.1100,67.0,2.8900
2026-03-08,tx,visual-crossing,69.0000,67.0,2.0000
2026-03-09,fl,consensus,80.6404,85.0,4.3596
2026-03-09,fl,open-meteo,82.3000,85.0,2.7000
2026-03-09,fl,tomorrow,82.3600,85.0,2.6400
2026-03-09,fl,visual-crossing,80.0000,85.0,5.0000
2026-03-09,fl,weatherapi,82.8000,85.0,2.2000
2026-03-09,il,consensus,73.2655,73.0,0.2655
2026-03-09,il,open-meteo,74.0000,73.0,1.0000
2026-03-09,il,tomorrow,73.9900,73.0,0.9900
2026-03-09,il,visual-crossing,72.1000,73.0,0.9000
2026-03-09,il,weatherapi,79.9000,73.0,6.9000
2026-03-09,ny,consensus,69.0498,73.0,3.9502
2026-03-09,ny,open-meteo,71.0000,73.0,2.0000
2026-03-09,ny,tomorrow,70.6100,73.0,2.3900
2026-03-09,ny,visual-crossing,67.9000,73.0,5.1000
2026-03-09,ny,weatherapi,68.9000,73.0,4.1000
2026-03-09,tx,consensus,82.4408,80.0,2.4408
2026-03-09,tx,open-meteo,77.0000,80.0,3.0000
2026-03-09,tx,tomorrow,76.2600,80.0,3.7400
2026-03-09,tx,visual-crossing,83.0000,80.0,3.0000
2026-03-09,tx,weatherapi,88.2000,80.0,8.2000
2026-03-10,fl,consensus,80.3061,85.0,4.6939
2026-03-10,fl,open-meteo,82.2000,85.0,2.8000
2026-03-10,fl,tomorrow,82.2000,85.0,2.8000
2026-03-10,fl,visual-crossing,79.1000,85.0,5.9000
2026-03-10,fl,weatherapi,87.3000,85.0,2.3000
2026-03-10,il,consensus,60.7683,63.0,2.2317
2026-03-10,il,open-meteo,61.8000,63.0,1.2000
2026-03-10,il,tomorrow,58.9100,63.0,4.0900
2026-03-10,il,visual-crossing,61.1000,63.0,1.9000
2026-03-10,il,weatherapi,62.6000,63.0,0.4000
2026-03-10,ny,consensus,74.9409,80.0,5.0591
2026-03-10,ny,open-meteo,77.0000,80.0,3.0000
2026-03-10,ny,tomorrow,76.5700,80.0,3.4300
2026-03-10,ny,visual-crossing,72.9000,80.0,7.1000
2026-03-10,ny,weatherapi,74.5000,80.0,5.5000
2026-03-10,tx,consensus,82.7277,85.0,2.2723
2026-03-10,tx,open-meteo,82.8000,85.0,2.2000
2026-03-10,tx,tomorrow,82.4700,85.0,2.5300
2026-03-10,tx,visual-crossing,83.0000,85.0,2.0000
2026-03-10,tx,weatherapi,83.8000,85.0,1.2000
2026-03-11,fl,consensus,79.7384,84.0,4.2616
2026-03-11,fl,open-meteo,82.2000,84.0,1.8000
2026-03-11,fl,tomorrow,82.0600,84.0,1.9400
2026-03-11,fl,visual-crossing,80.0000,84.0,4.0000
2026-03-11,fl,weatherapi,76.5000,84.0,7.5000
2026-03-11,il,consensus,46.0453,45.0,1.0453
2026-03-11,il,open-meteo,51.3000,45.0,6.3000
2026-03-11,il,tomorrow,39.7900,45.0,5.2100
2026-03-11,il,visual-crossing,46.1000,45.0,1.1000
2026-03-11,il,weatherapi,40.2000,45.0,4.8000
2026-03-11,ny,consensus,72.7503,72.0,0.7503
2026-03-11,ny,open-meteo,71.4000,72.0,0.6000
2026-03-11,ny,tomorrow,76.7300,72.0,4.7300
2026-03-11,ny,visual-crossing,72.9000,72.0,0.9000
2026-03-11,ny,weatherapi,45.3000,72.0,26.7000
2026-03-11,tx,consensus,79.7386,84.0,4.2614
2026-03-11,tx,open-meteo,78.7000,84.0,5.3000
2026-03-11,tx,tomorrow,76.8000,84.0,7.2000
2026-03-11,tx,visual-crossing,81.9000,84.0,2.1000
2026-03-11,tx,weatherapi,76.6000,84.0,7.4000
2026-03-12,fl,consensus,81.9825,87.0,5.0175
2026-03-12,fl,open-meteo,82.8000,87.0,4.2000
2026-03-12,fl,tomorrow,82.8300,87.0,4.1700
2026-03-12,fl,visual-crossing,81.1000,87.0,5.9000
2026-03-12,fl,weatherapi,88.0000,87.0,1.0000
2026-03-12,il,consensus,45.5707,45.0,0.5707
2026-03-12,il,open-meteo,44.2000,45.0,0.8000
2026-03-12,il,tomorrow,44.1300,45.0,0.8700
2026-03-12,il,visual-crossing,45.9000,45.0,0.9000
2026-03-12,il,weatherapi,48.4000,45.0,3.4000
2026-03-12,ny,consensus,57.3708,63.0,5.6292
2026-03-12,ny,open-meteo,57.1000,63.0,5.9000
2026-03-12,ny,tomorrow,53.6000,63.0,9.4000
2026-03-12,ny,visual-crossing,59.5000,63.0,3.5000
2026-03-12,ny,weatherapi,59.9000,63.0,3.1000
2026-03-12,tx,consensus,66.7578,66.0,0.7578
2026-03-12,tx,open-meteo,79.4000,66.0,13.4000
2026-03-12,tx,tomorrow,64.8900,66.0,1.1100
2026-03-12,tx,visual-crossing,65.9000,66.0,0.1000
2026-03-12,tx,weatherapi,69.4000,66.0,3.4000
2026-03-13,fl,consensus,79.4045,81.0,1.5955
2026-03-13,fl,open-meteo,82.0000,81.0,1.0000
2026-03-13,fl,tomorrow,81.9900,81.0,0.9900
2026-03-13,fl,visual-crossing,79.1000,81.0,1.9000
2026-03-13,fl,weatherapi,79.9000,81.0,1.1000
2026-03-13,il,consensus,45.2390,48.0,2.7610
2026-03-13,il,open-meteo,44.8000,48.0,3.2000
2026-03-13,il,tomorrow,44.8300,48.0,3.1700
2026-03-13,il,visual-crossing,45.0000,48.0,3.0000
2026-03-13,il,weatherapi,48.2000,48.0,0.2000
2026-03-13,ny,consensus,43.7080,42.0,1.7080
2026-03-13,ny,open-meteo,41.9000,42.0,0.1000
2026-03-13,ny,tomorrow,41.7000,42.0,0.3000
2026-03-13,ny,visual-crossing,45.9000,42.0,3.9000
2026-03-13,ny,weatherapi,43.5000,42.0,1.5000
2026-03-13,tx,consensus,77.8888,81.0,3.1112
2026-03-13,tx,open-meteo,75.7000,81.0,5.3000
2026-03-13,tx,tomorrow,75.6000,81.0,5.4000
2026-03-13,tx,visual-crossing,79.1000,81.0,1.9000
2026-03-13,tx,weatherapi,83.5000,81.0,2.5000
2026-03-14,fl,consensus,80.2000,85.0,4.8000
2026-03-14,fl,open-meteo,79.4000,85.0,5.6000
2026-03-14,fl,tomorrow,79.3400,85.0,5.6600
2026-03-14,fl,visual-crossing,79.1000,85.0,5.9000
2026-03-14,fl,weatherapi,83.7000,85.0,1.3000
2026-03-14,il,consensus,40.9624,38.0,2.9624
2026-03-14,il,open-meteo,42.0000,38.0,4.0000
2026-03-14,il,tomorrow,40.5000,38.0,2.5000
2026-03-14,il,visual-crossing,40.9000,38.0,2.9000
2026-03-14,il,weatherapi,41.4000,38.0,3.4000
2026-03-14,ny,consensus,48.9351,51.0,2.0649
2026-03-14,ny,tomorrow,47.0800,51.0,3.9200
2026-03-14,ny,visual-crossing,49.9000,51.0,1.1000
2026-03-14,ny,weatherapi,51.1000,51.0,0.1000
2026-03-14,tx,consensus,83.4339,86.0,2.5661
2026-03-14,tx,open-meteo,81.4000,86.0,4.6000
2026-03-14,tx,tomorrow,81.5500,86.0,4.4500
2026-03-14,tx,visual-crossing,83.9000,86.0,2.1000
2026-03-14,tx,weatherapi,88.3000,86.0,2.3000
2026-03-15,fl,consensus,80.5877,81.0,0.4123
2026-03-15,fl,open-meteo,80.0000,81.0,1.0000
2026-03-15,fl,tomorrow,79.9500,81.0,1.0500
2026-03-15,fl,visual-crossing,79.1000,81.0,1.9000
2026-03-15,fl,weatherapi,85.3000,81.0,4.3000
2026-03-15,il,consensus,59.5398,64.0,4.4602
2026-03-15,il,open-meteo,59.5000,64.0,4.5000
2026-03-15,il,tomorrow,59.5000,64.0,4.5000
2026-03-15,il,visual-crossing,58.9000,64.0,5.1000
2026-03-15,il,weatherapi,64.4000,64.0,0.4000
2026-03-15,ny,consensus,48.3338,48.0,0.3338
2026-03-15,ny,open-meteo,46.9000,48.0,1.1000
2026-03-15,ny,tomorrow,51.8000,48.0,3.8000
2026-03-15,ny,visual-crossing,47.9000,48.0,0.1000
2026-03-15,ny,weatherapi,50.7000,48.0,2.7000
2026-03-15,tx,consensus,93.4019,98.0,4.5981
2026-03-15,tx,open-meteo,92.7000,98.0,5.3000
2026-03-15,tx,tomorrow,93.0200,98.0,4.9800
2026-03-15,tx,visual-crossing,92.9000,98.0,5.1000
2026-03-15,tx,weatherapi,102.0000,98.0,4.0000
2026-03-16,fl,consensus,82.5716,87.0,4.4284
2026-03-16,fl,open-meteo,80.4000,87.0,6.6000
2026-03-16,fl,tomorrow,80.4000,87.0,6.6000
2026-03-16,fl,visual-crossing,81.1000,87.0,5.9000
2026-03-16,fl,weatherapi,85.8000,87.0,1.2000
2026-03-16,il,consensus,31.2505,32.0,0.7495
2026-03-16,il,open-meteo,37.3000,32.0,5.3000
2026-03-16,il,tomorrow,25.6500,32.0,6.3500
2026-03-16,il,visual-crossing,31.9000,32.0,0.1000
2026-03-16,il,weatherapi,27.3000,32.0,4.7000
